"idpersona","idmatriculacion","carrera_siglas","cohorte","cohorte_anio","fechainicio","fechafin","estado"
"16319","82708","SEMINARIOSARMIENTO","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando"
"36868","82726","SEMINARIOSARMIENTO","Mayo 2023","2023","2023-05-03","2023-07-05","Abandonó"
"21699","82788","SEMINARIOSARMIENTO","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando"
"38660","82795","SEMINARIOSARMIENTO","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando"
"32024","82797","SEMINARIOSARMIENTO","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando"
"9843","11576","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Abandonó"
"10012","11844","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"10095","11959","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Aprobado"
"10116","11987","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"10166","12043","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Abandonó"
"10230","12128","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Aprobado"
"10329","12279","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"10334","12283","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"10366","12322","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"10370","12327","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"10376","12351","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Abandonó"
"10388","12353","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"10393","12359","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"10396","12388","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Aprobado"
"10520","12516","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Abandonó"
"10544","12547","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"10549","12554","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"10553","12561","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"10557","12567","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Aprobado"
"10610","12626","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"10618","12637","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"10697","12731","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Abandonó"
"10710","12749","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"10751","12806","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"10811","12881","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"10812","12884","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Aprobado"
"10598","12898","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Aprobado"
"10841","12922","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"10882","12982","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"10888","12991","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Abandonó"
"10946","13062","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"10962","13085","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"10977","13100","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"10987","13110","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Aprobado"
"11007","13130","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Aprobado"
"11010","13138","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"11013","13143","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Aprobado"
"11017","13146","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Aprobado"
"10981","13151","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"11049","13186","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"11050","13189","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"11053","13192","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Aprobado"
"11070","13208","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"11071","13211","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Aprobado"
"11067","13252","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Aprobado"
"11233","13429","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Abandonó"
"11240","13438","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"11318","13527","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"11322","13535","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Abandonó"
"11335","13553","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"11220","13557","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"11333","13563","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Abandonó"
"11347","13572","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Abandonó"
"11348","13575","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"11352","13583","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Abandonó"
"11353","13587","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Abandonó"
"11351","13590","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Abandonó"
"11320","13597","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Abandonó"
"11357","13599","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"11173","13601","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"11268","13602","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"11360","13603","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"11369","13627","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Aprobado"
"10344","13659","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"11412","13662","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Abandonó"
"11446","13695","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Abandonó"
"11340","13697","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"11260","13725","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Abandonó"
"11612","13897","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"11643","13936","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"11651","13946","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Abandonó"
"11690","14013","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"11702","14034","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"11717","14066","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"11720","14073","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"11730","14092","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Abandonó"
"11747","14112","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"11753","14119","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Abandonó"
"11783","14153","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"11797","14171","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Aprobado"
"11824","14196","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Abandonó"
"11836","14214","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Aprobado"
"11838","14218","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Aprobado"
"11889","14290","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"11906","14317","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"11922","14332","SEMINARIOESPACIO","Agosto 2017","2017","2017-08-23","2017-11-08","Reprobado"
"10658","20777","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"16210","20786","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"16417","20871","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"16197","20900","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"16499","20915","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"10552","20917","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"16507","20927","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"16340","20943","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"10059","20953","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"10471","20955","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"16704","21015","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"16706","21016","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Abandonó"
"16743","21040","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"16782","21054","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Abandonó"
"16787","21059","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"16849","21092","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"16910","21162","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Abandonó"
"17010","21188","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17053","21225","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"17126","21242","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"17230","21299","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17236","21311","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"10962","21322","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17139","21403","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Abandonó"
"17415","21448","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"17438","21471","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17524","21565","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"17592","21637","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17612","21650","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"17649","21672","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17651","21675","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17683","21705","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Abandonó"
"17714","21743","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"17551","21758","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"17769","21793","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"17779","21805","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"17613","21868","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17597","21871","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Abandonó"
"16319","21891","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Abandonó"
"17581","21917","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"17928","21983","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17981","21989","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"17332","22009","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"18003","22016","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"18023","22040","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"18057","22068","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Abandonó"
"18061","22070","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17226","22074","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"18063","22087","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"18072","22088","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"18075","22091","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Abandonó"
"18086","22104","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17731","22105","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"18093","22112","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17580","22134","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"17755","22136","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Abandonó"
"14355","22146","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"18166","22173","SEMINARIOESPACIO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"11735","25894","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"21639","25927","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"16981","25944","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"17936","25949","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"21661","25954","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"17925","26057","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"11062","26084","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"11145","26127","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"7200","26218","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"16319","26245","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"17600","26299","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"10688","26306","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"17942","26307","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"17742","26440","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"22051","26460","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"18102","26483","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"11410","26508","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"22125","26523","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"11009","26527","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"11016","26528","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"17107","26589","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"16832","26595","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"11773","26598","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"16998","26611","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"17581","26645","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"22233","26663","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"11402","27304","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"11819","27327","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"16782","27331","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"22621","27343","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"22299","27349","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"17447","27356","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"22628","27358","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"22631","27359","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"22588","27362","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"10998","27379","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"22626","27387","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"18025","27388","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"22658","27389","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"22659","27390","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"22663","27396","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"22648","27399","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"22674","27419","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"11198","27439","SEMINARIOESPACIO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"17545","30426","SEMINARIOESPACIO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"17156","30429","SEMINARIOESPACIO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"8718","30468","SEMINARIOESPACIO","Abril 2019","2019","2019-04-24","2019-07-03","Abandonó"
"18032","30559","SEMINARIOESPACIO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"25139","30561","SEMINARIOESPACIO","Abril 2019","2019","2019-04-24","2019-07-03","Abandonó"
"17575","30594","SEMINARIOESPACIO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"17363","30610","SEMINARIOESPACIO","Abril 2019","2019","2019-04-24","2019-07-03","Reprobado"
"16877","30634","SEMINARIOESPACIO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"16639","30638","SEMINARIOESPACIO","Abril 2019","2019","2019-04-24","2019-07-03","Reprobado"
"10354","30643","SEMINARIOESPACIO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"11612","30666","SEMINARIOESPACIO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"21882","30671","SEMINARIOESPACIO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"10382","30682","SEMINARIOESPACIO","Abril 2019","2019","2019-04-24","2019-07-03","Abandonó"
"23039","30688","SEMINARIOESPACIO","Abril 2019","2019","2019-04-24","2019-07-03","Abandonó"
"22184","30689","SEMINARIOESPACIO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"22185","30692","SEMINARIOESPACIO","Abril 2019","2019","2019-04-24","2019-07-03","Reprobado"
"10485","30709","SEMINARIOESPACIO","Abril 2019","2019","2019-04-24","2019-07-03","Reprobado"
"17999","30713","SEMINARIOESPACIO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"22612","30716","SEMINARIOESPACIO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"12953","30739","SEMINARIOESPACIO","Abril 2019","2019","2019-04-24","2019-07-03","Reprobado"
"18403","30760","SEMINARIOESPACIO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"9728","30774","SEMINARIOESPACIO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"10399","30775","SEMINARIOESPACIO","Abril 2019","2019","2019-04-24","2019-07-03","Reprobado"
"16460","30776","SEMINARIOESPACIO","Abril 2019","2019","2019-04-24","2019-07-03","Abandonó"
"25524","30779","SEMINARIOESPACIO","Abril 2019","2019","2019-04-24","2019-07-03","Abandonó"
"10435","30815","SEMINARIOESPACIO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"18009","30881","SEMINARIOESPACIO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
